name,price,gtin,url
Bref Power Aktıv Lavander Field Tuvalet Bloğu 2'li,"59,90 ₺",9000100956154,https://www.gurmar.com.tr/bref-power-akt%C4%B1v-lavander-field-tuvalet-blo%C4%9Fu-2li
Bref Power Aktıv Limon Kokulu Tuvalet Bloğu 2'li,"59,90 ₺",9000100656832,https://www.gurmar.com.tr/bref-power-akt%C4%B1v-limon-kokulu-tuvalet-blo%C4%9Fu-2li
Bingo Soft Kuzumun Kokusu Yumuşatıcı 5000 Ml,"89,90 ₺",8690536903801,https://www.gurmar.com.tr/bingo-soft-kuzumun-kokusu-yumu%C5%9Fat%C4%B1c%C4%B1-5000-ml
Bref Power Aktiv Çam Kokulu Tuvalet Bloğu,"43,90 ₺",9000101545807,https://www.gurmar.com.tr/bref-power-aktiv-cam-kokulu-tuvalet-blo%C4%9Fu
Bref Power Aktıv Ocean Breeze Tuvalet Bloğu 2'li,"59,90 ₺",9000100656863,https://www.gurmar.com.tr/bref-power-akt%C4%B1v-ocean-breeze-tuvalet-blo%C4%9Fu-2li
Bref Power Aktif Okyanus Ferahlığı Tuvalet Bloğu,"43,90 ₺",9000100625227,https://www.gurmar.com.tr/bref-power-aktif-okyanus-ferahl%C4%B1%C4%9F%C4%B1-tuvalet-blo%C4%9Fu
Cif Krem Sprey Limon+Cif Krem Konsantre,"59,90 ₺",Belirtilmemis,https://www.gurmar.com.tr/cif-krem-sprey-limon_cif-krem-konsantre
Cif Perfect Power Ocak&Mangal Fırın Spreyi 435 Ml,"82,25 ₺",8690637890444,https://www.gurmar.com.tr/cif-perfect-power-ocak-mangal-f%C4%B1r%C4%B1n-spreyi-435-ml
Bref Power Aktif Okyanus Tuvalet Bloğu 42 Gr,"99,90 ₺",9000101509366,https://www.gurmar.com.tr/bref-power-aktif-okyanus-tuvalet-blo%C4%9Fu-42-gr
Cif Perfect Power Kireç ve Pas Sökücü Sprey 435 Ml,"82,25 ₺",8690637890505,https://www.gurmar.com.tr/cif-perfect-power-kirec-ve-pas-sokucu-sprey-435-ml
Cif Krem Sprey Amonyak+Cif Krem Konsantre,"59,90 ₺",Belirtilmemis,https://www.gurmar.com.tr/cif-krem-sprey-amonyak_cif-krem-konsantre
Cif Power&Shine Banyo Temizleyici Sprey 750 Ml,"65,90 ₺",8690637626883,https://www.gurmar.com.tr/cif-power-shine-banyo-temizleyici-sprey-750-ml
Cif Krem Müge Çiçeği ve Frezya Mutfak ve Banyo Temizleyici 750 Ml,"52,50 ₺",8690637727863,https://www.gurmar.com.tr/cif-krem-muge-cice%C4%9Fi-ve-frezya-mutfak-ve-banyo-temizleyici-750-ml
Cif Krem Sprey 750 Ml,"49,90 ₺",8683130015537,https://www.gurmar.com.tr/cif-krem-sprey-750-ml
Cif Krem Limonlu 1500ML,"79,90 ₺",Belirtilmemis,https://www.gurmar.com.tr/cif-krem-limonlu-1500ml
Cif Krem Müge Çiçeği Ve Frezya 500 Ml,"38,90 ₺",8690637727887,https://www.gurmar.com.tr/cif-krem-muge-cice%C4%9Fi-ve-frezya-500-ml
Cif Krem Mutfak 750 Ml+Serum Mutfak 70 Ml,"52,95 ₺",8683130024669,https://www.gurmar.com.tr/cif-krem-mutfak-750-ml_serum-mutfak-70-ml
Cif Krem Yağ Çözücü Sprey 70 Ml,"35,90 ₺",Belirtilmemis,https://www.gurmar.com.tr/cif-krem-ya%C4%9F-cozucu-sprey-70-ml
Cif Krem Limon Kokulu Mutfak ve Banyo Temizleyici 500 Ml,"38,90 ₺",8690637069864,https://www.gurmar.com.tr/cif-krem-limon-kokulu-mutfak-ve-banyo-temizleyici-500-ml
Cif Krem Çok Amaçlık Sprey 70 Ml,"35,90 ₺",Belirtilmemis,https://www.gurmar.com.tr/cif-krem-cok-amacl%C4%B1k-sprey-70-ml
Cif Krem Limon Kokulu Mutfak ve Banyo Temizleyici 750 Ml,"52,50 ₺",8690637069840,https://www.gurmar.com.tr/cif-krem-limon-kokulu-mutfak-ve-banyo-temizleyici-750-ml
Cif Krem Amonyaklı Mutfak ve Banyo Temizleyici 750 Ml,"52,50 ₺",8690637069826,https://www.gurmar.com.tr/cif-krem-amonyakl%C4%B1-mutfak-ve-banyo-temizleyici-750-ml
Cif Krem 750 ml Limonlu Sprey,"49,90 ₺",Belirtilmemis,https://www.gurmar.com.tr/cif-krem-750-ml-limonlu-sprey
Cif Krem Amonyaklı Mutfak ve Banyo Temizleyici 500 Ml,"38,90 ₺",8690637068768,https://www.gurmar.com.tr/cif-krem-amonyakl%C4%B1-mutfak-ve-banyo-temizleyici-500-ml
Cif Krem Amonyaklı Mutfak ve Banyo Temizleyici 750 Ml + Cif Krem Limon Kokulu Mutfak ve Banyo Temizleyici 750 Ml,"89,90 ₺",8683130006498,https://www.gurmar.com.tr/cif-krem-amonyakl%C4%B1-mutfak-ve-banyo-temizleyici-750-ml-_-cif-krem-limon-kokulu-mutfak-ve-banyo-temizleyici-750-ml
Cif Krem Amonyaklı 1500ML,"79,90 ₺",Belirtilmemis,https://www.gurmar.com.tr/cif-krem-amonyakl%C4%B1-1500ml
Cook Çok Amaçlı Temizleyici 1000 ML,"32,95 ₺",Belirtilmemis,https://www.gurmar.com.tr/cook-cok-amacl%C4%B1-temizleyici-1000-ml
Cleaner Mikrofiber Temizlik Bezi 4'lü,"43,50 ₺",8698782860060,https://www.gurmar.com.tr/cleaner-mikrofiber-temizlik-bezi-4lu
Clin Çok Amaçlı Cam Temizleyici Sprey 500 Ml,"69,90 ₺",9000101388411,https://www.gurmar.com.tr/clin-cok-amacl%C4%B1-cam-temizleyici-sprey-500-ml
Clin Limon Kokulu Cam Temizleyici Sprey 500 Ml,"69,90 ₺",9000101387926,https://www.gurmar.com.tr/clin-limon-kokulu-cam-temizleyici-sprey-500-ml
Cillit Bang Turbo Lavabo Açıcı 500 Ml,"86,90 ₺",Belirtilmemis,https://www.gurmar.com.tr/cillit-bang-turbo-lavabo-ac%C4%B1c%C4%B1-500-ml
Cillit Bang Doğal Güç Limonlu Sprey 750 Ml,"77,95 ₺",8682539000267,https://www.gurmar.com.tr/cillit-bang-do%C4%9Fal-guc-limonlu-sprey-750-ml
Cillit Bang Doğal Güç Karbonatlı Sprey 750 Ml,"77,95 ₺",8682539000250,https://www.gurmar.com.tr/cillit-bang-do%C4%9Fal-guc-karbonatl%C4%B1-sprey-750-ml
Cif Ultra Serum Banyo Kapsül 70 Ml,"28,90 ₺",8690637976872,https://www.gurmar.com.tr/cif-ultra-serum-banyo-kapsul-70-ml
Cif Ultra Serum Mutfak Kapsül 70 Ml,"28,90 ₺",8690637976889,https://www.gurmar.com.tr/cif-ultra-serum-mutfak-kapsul-70-ml
Cillit Bang Antibakteriyel Mutfak Spreyi 750 Ml,"77,95 ₺",8682539002209,https://www.gurmar.com.tr/cillit-bang-antibakteriyel-mutfak-spreyi-750-ml
Cif Ultra Hız & Güç Yağ Çözücü 1000 ml,"53,90 ₺",Belirtilmemis,https://www.gurmar.com.tr/cif-ultra-h%C4%B1z-guc-ya%C4%9F-cozucu-1000-ml
Cillit Bang Aktif Köpük Banyo Temizleyici 600 Ml,"184,90 ₺",8690570531138,https://www.gurmar.com.tr/cillit-bang-aktif-kopuk-banyo-temizleyici-600-ml
Cillit Bang Yağ Çözücü Sprey 750 Lt,"49,90 ₺",8690570522556,https://www.gurmar.com.tr/cillit-bang-ya%C4%9F-cozucu-sprey-750-lt
Cif Tüm Yüzeyler Çiçek Ferahlığı Jel Yüzey Temizleyici 750 Ml,"54,90 ₺",8690521042751,https://www.gurmar.com.tr/cif-tum-yuzeyler-cicek-ferahl%C4%B1%C4%9F%C4%B1-jel-yuzey-temizleyici-750-ml
Cif Ultra Güç Çok Amaçlı Sprey 1000 Ml,"49,90 ₺",8683130001790,https://www.gurmar.com.tr/cif-ultra-guc-cok-amacl%C4%B1-sprey-1000-ml
Cif Ultra Hız & Güç Kir ve Kireç Sökücü 1000 ml,"53,90 ₺",Belirtilmemis,https://www.gurmar.com.tr/cif-ultra-h%C4%B1z-guc-kir-ve-kirec-sokucu-1000-ml
Cillit Bang Kir ve Kireç Sökücü Sprey Banyo Temizleyici 750 Ml,"49,90 ₺",8690570522297,https://www.gurmar.com.tr/cillit-bang-kir-ve-kirec-sokucu-sprey-banyo-temizleyici-750-ml
Cif Tüm Yüzeyler Bahar Ferahlığı Jel Yüzey Temizleyici 750 Ml,"54,90 ₺",8690521042805,https://www.gurmar.com.tr/cif-tum-yuzeyler-bahar-ferahl%C4%B1%C4%9F%C4%B1-jel-yuzey-temizleyici-750-ml
Cif Tüm Yüzeyler  İçin Jel Yüzey Temizleyici 750 Ml,"54,90 ₺",8690637817335,https://www.gurmar.com.tr/cif-tum-yuzeyler--icin-jel-yuzey-temizleyici-750-ml
Domestos Bio Active Mutfak 750 ml,"37,90 ₺",Belirtilmemis,https://www.gurmar.com.tr/domestos-bio-active-mutfak-750-ml
Cif Power&Shine Ultra Yağ Çözücü Mutfak Temizleyici 750 Ml,"65,90 ₺",8690637626869,https://www.gurmar.com.tr/cif-power-shine-ultra-ya%C4%9F-cozucu-mutfak-temizleyici-750-ml
Cif Konsantre Zemin Uzmanı Mermer 895 Ml,"58,90 ₺",8683130000533,https://www.gurmar.com.tr/cif-konsantre-zemin-uzman%C4%B1-mermer-895-ml
Domestos 5'li Güç Okyanus Ferahlığı İkili Tuvalet Bloğu,"57,90 ₺",Belirtilmemis,https://www.gurmar.com.tr/domestos-5li-guc-okyanus-ferahl%C4%B1%C4%9F%C4%B1-ikili-tuvalet-blo%C4%9Fu
Ace Klasik Çamaşır Suyu 1 Lt,"36,50 ₺",8001480719750,https://www.gurmar.com.tr/ace-klasik-cama%C5%9F%C4%B1r-suyu-1-lt
Domestos 5'li Güç Manolya Ferahlığı Tuvalet Bloğu,"34,50 ₺",Belirtilmemis,https://www.gurmar.com.tr/domestos-5li-guc-manolya-ferahl%C4%B1%C4%9F%C4%B1-tuvalet-blo%C4%9Fu
Domestos 5'li Güç Çam Ferahlığı İkiliTuvalet Bloğu,"57,90 ₺",Belirtilmemis,https://www.gurmar.com.tr/domestos-5li-guc-cam-ferahl%C4%B1%C4%9F%C4%B1-ikilituvalet-blo%C4%9Fu
Dixi Yaban Gülü Kokulu Yüzey Temizleyicisi 900 Ml,"24,95 ₺",9000101422108,https://www.gurmar.com.tr/dixi-yaban-gulu-kokulu-yuzey-temizleyicisi-900-ml
"Dixi Yaban Gülü Kokulu Yüzey Temizleyicisi 2,5 Lt","44,95 ₺",9000101424546,https://www.gurmar.com.tr/dixi-yaban-gulu-kokulu-yuzey-temizleyicisi-2-5-lt
Domestos 5'li Güç Manolya Ferahlığı İkili Tuvalet Bloğu,"57,90 ₺",Belirtilmemis,https://www.gurmar.com.tr/domestos-5li-guc-manolya-ferahl%C4%B1%C4%9F%C4%B1-ikili-tuvalet-blo%C4%9Fu
Detan Süper Mat Cihaz + 10 Yedek Sinek Kovucu,"89,90 ₺",8693239212478,https://www.gurmar.com.tr/detan-super-mat-cihaz-_-10-yedek-sinek-kovucu
Detan Süper Elektrolikit 30 Gece Yedek Şişe,"69,90 ₺",8699753283482,https://www.gurmar.com.tr/detan-super-elektrolikit-30-gece-yedek-%C5%9Fi%C5%9Fe--
Detan Süper Elektrolikit 30 Gece Cihazı+Yedek Şişe,"109,90 ₺",8699753283468,https://www.gurmar.com.tr/detan-super-elektrolikit-30-gece-cihaz%C4%B1_yedek-%C5%9Fi%C5%9Fe
Detan Süper Elektrolikit Yedek Şişe 60 Gece,"119,90 ₺",8693239238003,https://www.gurmar.com.tr/detan-super-elektrolikit-yedek-%C5%9Fi%C5%9Fe-60-gece
Detan Süper Elektrolikit Cihazı + Yedek Şişe Sinek Kovucu 60 Gece,"149,90 ₺",8693239237976,https://www.gurmar.com.tr/detan-super-elektrolikit-cihaz%C4%B1-_-yedek-%C5%9Fi%C5%9Fe-sinek-kovucu-60-gece
Detan Sinekkıran Kokusuz Sinek İlacı,"79,90 ₺",8699753283277,https://www.gurmar.com.tr/detan-sinekk%C4%B1ran-kokusuz-sinek-ilac%C4%B1
Detan Böcekkıran Köpük Haşere İlacı 275 Ml,"69,90 ₺",8690530030381,https://www.gurmar.com.tr/detan-bocekk%C4%B1ran-kopuk-ha%C5%9Fere-ilac%C4%B1-275-ml
Defans Sinek Kovucu Vücut Spreyi,"109,90 ₺",8690530030473,https://www.gurmar.com.tr/defans-sinek-kovucu-vucut-spreyi
Defans Sinek Kovucu Vücut Losyonu 100 Ml,"109,90 ₺",8690530030411,https://www.gurmar.com.tr/defans-sinek-kovucu-vucut-losyonu-100-ml
Ace Ekstra Hijyen Çamaşır Suyu 4 Lt,"69,90 ₺",8001480021839,https://www.gurmar.com.tr/ace-ekstra-hijyen-cama%C5%9F%C4%B1r-suyu-4-lt
Detan Karınca İlacı,"79,90 ₺",8690530030633,https://www.gurmar.com.tr/detan-kar%C4%B1nca-ilac%C4%B1
Dalan Roxy %100 Bitkisel Yağlardan Oluşan Lavantalı Toz Sabun 800 Gr,"58,95 ₺",8690529518012,https://www.gurmar.com.tr/dalan-roxy--100-bitkisel-ya%C4%9Flardan-olu%C5%9Fan-lavantal%C4%B1-toz-sabun-800-gr
Dalan Zeytinyağlı Doğal Granül Sabun 32 Yıkama 1 Kg,"99,90 ₺",8690529521609,https://www.gurmar.com.tr/dalan-zeytinya%C4%9Fl%C4%B1-do%C4%9Fal-granul-sabun-32-y%C4%B1kama-1-kg
Domestos Tuvalet Uzmanı 750 Ml,"83,90 ₺",8720181041631,https://www.gurmar.com.tr/domestos-tuvalet-uzman%C4%B1-750-ml
Domestos Pembe Güç Çamaşır Suyu 750 Ml,"37,90 ₺",8690637895173,https://www.gurmar.com.tr/domestos-pembe-guc-cama%C5%9F%C4%B1r-suyu-750-ml
Duru Beyaz Sabun Kokulu Islak Mendil 3*15,"29,90 ₺",8690506528201,https://www.gurmar.com.tr/duru-beyaz-sabun-kokulu-islak-mendil-3-15
Domestos Okaliptus Ferahlığı Çamaşır Suyu 3240 Ml,"89,90 ₺",8690637926921,https://www.gurmar.com.tr/domestos-okaliptus-ferahl%C4%B1%C4%9F%C4%B1-cama%C5%9F%C4%B1r-suyu-3240-ml
Dalan Roxy %100 Bitkisel Yağlardan Oluşan Toz Sabun 800 Gr,"58,95 ₺",8690529676910,https://www.gurmar.com.tr/dalan-roxy--100-bitkisel-ya%C4%9Flardan-olu%C5%9Fan-toz-sabun-800-gr
Domestos Okaliptus Ferahlığı 750 Ml,"37,90 ₺",8690637895159,https://www.gurmar.com.tr/domestos-okaliptus-ferahl%C4%B1%C4%9F%C4%B1-750-ml
Domestos Limon Ferahlığı Çamaşır Suyu 750 Ml,"37,90 ₺",8690637895180,https://www.gurmar.com.tr/domestos-limon-ferahl%C4%B1%C4%9F%C4%B1-cama%C5%9F%C4%B1r-suyu-750-ml
Domestos Limon Ferahlığı Çamaşır Suyu 1850 Ml,"73,90 ₺",8690637895265,https://www.gurmar.com.tr/domestos-limon-ferahl%C4%B1%C4%9F%C4%B1-cama%C5%9F%C4%B1r-suyu-1850-ml
Domestos Kar Beyazı Çamaşır Suyu 750 Ml,"37,90 ₺",8690637895838,https://www.gurmar.com.tr/domestos-kar-beyaz%C4%B1-cama%C5%9F%C4%B1r-suyu-750-ml
Domestos Kar Beyazı Çamaşır Suyu 3240 Ml,"89,90 ₺",8690637926945,https://www.gurmar.com.tr/domestos-kar-beyaz%C4%B1-cama%C5%9F%C4%B1r-suyu-3240-ml
Domestos Okyanus Yüzey Temizleyici 1500 Ml,"49,90 ₺",8683130000014,https://www.gurmar.com.tr/domestos-okyanus-yuzey-temizleyici-1500-ml
Domestos Hijyenik Leke Çıkarıcı Beyaz&Renkliler İçin Sıvı Çamaşır Deterjanı 1 Lt,"105,90 ₺",8690637558573,https://www.gurmar.com.tr/domestos-hijyenik-leke-c%C4%B1kar%C4%B1c%C4%B1-beyaz-renkliler-icin-s%C4%B1v%C4%B1-cama%C5%9F%C4%B1r-deterjan%C4%B1-1-lt
Domestos Hijyenik Köpük Okyanus Ferahlığı Çamaşır Suyu 450 Ml,"42,90 ₺",8690637951893,https://www.gurmar.com.tr/domestos-hijyenik-kopuk-okyanus-ferahl%C4%B1%C4%9F%C4%B1-cama%C5%9F%C4%B1r-suyu-450-ml
Domestos Hijyenik Leke Çıkarıcı Tüm Çamaşırlar 1 Lt,"119,90 ₺",8690637038655,https://www.gurmar.com.tr/domestos-hijyenik-leke-c%C4%B1kar%C4%B1c%C4%B1-tum-cama%C5%9F%C4%B1rlar-1-lt
Domestos Kar Beyazı Çamaşır Suyu 1850 Ml,"73,90 ₺",8690637895388,https://www.gurmar.com.tr/domestos-kar-beyaz%C4%B1-cama%C5%9F%C4%B1r-suyu-1850-ml
Domestos Dağ Esintisi Çamaşır Suyu 3240 Ml,"89,90 ₺",8690637926938,https://www.gurmar.com.tr/domestos-da%C4%9F-esintisi-cama%C5%9F%C4%B1r-suyu-3240-ml
Domestos Hijyenik Köpük Kutup Ferahlığı Çamaşır Suyu 450 Ml,"42,90 ₺",8690637951886,https://www.gurmar.com.tr/domestos-hijyenik-kopuk-kutup-ferahl%C4%B1%C4%9F%C4%B1-cama%C5%9F%C4%B1r-suyu-450-ml
Domestos Çiçek Kokulu Yüzey Temizleyici 1500 Ml,"49,90 ₺",Belirtilmemis,https://www.gurmar.com.tr/domestos-cicek-kokulu-yuzey-temizleyici-1500-ml
Domestos Dağ Esintisi Çamaşır Suyu 750 Ml,"37,90 ₺",8690637895166,https://www.gurmar.com.tr/domestos-da%C4%9F-esintisi-cama%C5%9F%C4%B1r-suyu-750-ml
Domestos Dağ Esintisi 806 Ml+Domestos Kar Beyazı Çamaşır Suyu 806 Ml,"73,90 ₺",8690637929380,https://www.gurmar.com.tr/domestos-da%C4%9F-esintisi-806-ml_domestos-kar-beyaz%C4%B1-cama%C5%9F%C4%B1r-suyu-806-ml
Domestos Çam Kokulu Yüzey Temizleyici 1500 Ml,"49,90 ₺",8683130000052,https://www.gurmar.com.tr/domestos-cam-kokulu-yuzey-temizleyici-1500-ml
Domestos Okaliptus Çamaşır Suyu 1850 Ml,"73,90 ₺",8690637895258,https://www.gurmar.com.tr/domestos-okaliptus-cama%C5%9F%C4%B1r-suyu-1850-ml
Ace Bahar Çamaşır Suyu 4 Lt,"69,90 ₺",8001480021877,https://www.gurmar.com.tr/ace-bahar-cama%C5%9F%C4%B1r-suyu-4-lt
ABC Bahar Tutkusu Yüzey Temizleyicisi 2500 Ml,"49,90 ₺",8690511001928,https://www.gurmar.com.tr/abc-bahar-tutkusu-yuzey-temizleyicisi-2500-ml
Domestos Dağ Esintisi Çamaşır Suyu 1850 Ml,"73,90 ₺",8690637895371,https://www.gurmar.com.tr/domestos-da%C4%9F-esintisi-cama%C5%9F%C4%B1r-suyu-1850-ml
