name,price,gtin,url
Dimes Smoothie Böğürtlenli 0.31L,"19,95 ₺",Belirtilmemis,https://www.gurmar.com.tr/dimes-smoothie-bo%C4%9Furtlenli-0-31l
Dimes Sıkma Portakal Suyu 0.25L,"25,00 ₺",Belirtilmemis,https://www.gurmar.com.tr/dimes-s%C4%B1kma-portakal-suyu-0-25l
Dimes Smoothie Karpuz Aromalı 0.31L,"19,95 ₺",Belirtilmemis,https://www.gurmar.com.tr/dimes-smoothie-karpuz-aromal%C4%B1-0-31l
Dimes Şeftali Nektarı Meyve Suyu 1L,"24,95 ₺",Belirtilmemis,https://www.gurmar.com.tr/dimes-%C5%9Feftali-nektar%C4%B1-meyve-suyu-1l
Dimes Şeftali Nektarı Meyve Suyu 0.25L,"14,50 ₺",Belirtilmemis,https://www.gurmar.com.tr/dimes-%C5%9Feftali-nektar%C4%B1-meyve-suyu-0-25l
Dimes Sıkma Portakal Suyu 0.7L,"75,00 ₺",Belirtilmemis,https://www.gurmar.com.tr/dimes-s%C4%B1kma-portakal-suyu-0-7l
Dimes Şeftali Nektarı Leaf Meyve Suyu 0.2L,"5,50 ₺",Belirtilmemis,https://www.gurmar.com.tr/dimes-%C5%9Feftali-nektar%C4%B1-leaf-meyve-suyu-0-2l
Coca Cola Cam Şişe 200 Ml,"16,25 ₺",54491250,https://www.gurmar.com.tr/coca-cola-cam-%C5%9Fi%C5%9Fe-200-ml
Dimes Milkshake Muz-Kurabiye Aromalı 0.31L,"25,00 ₺",Belirtilmemis,https://www.gurmar.com.tr/dimes-milkshake-muz-kurabiye-aromal%C4%B1-0-31l
Dimes Şeftali Nektarı 1L,"39,95 ₺",Belirtilmemis,https://www.gurmar.com.tr/dimes-%C5%9Feftali-nektar%C4%B1-1l
Dimes Milkshake Çilek-Vanilya Aromalı 0.31L,"25,00 ₺",Belirtilmemis,https://www.gurmar.com.tr/dimes-milkshake-cilek-vanilya-aromal%C4%B1-0-31l
Dimes Milkshake Brownieli Aromalı 0.31 L,"25,00 ₺",Belirtilmemis,https://www.gurmar.com.tr/dimes-milkshake-brownieli-aromal%C4%B1-0-31-l
Dimes Milkshake Karamelli Aromalı 0.31 L,"25,00 ₺",Belirtilmemis,https://www.gurmar.com.tr/dimes-milkshake-karamelli-aromal%C4%B1-0-31-l
Dimes Kayısı İçeceği Meyve Suyu 1L,"24,95 ₺",Belirtilmemis,https://www.gurmar.com.tr/dimes-kay%C4%B1s%C4%B1-icece%C4%9Fi-meyve-suyu-1l
Dimes Mango Aromalı İçecek Meyve Suyu 1L,"24,95 ₺",Belirtilmemis,https://www.gurmar.com.tr/dimes-mango-aromal%C4%B1-icecek-meyve-suyu-1l
Dimes Kayısı İçeceği Leaf Meyve Suyu 0.2L,"5,50 ₺",Belirtilmemis,https://www.gurmar.com.tr/dimes-kay%C4%B1s%C4%B1-icece%C4%9Fi-leaf-meyve-suyu-0-2l
Dimes Kavun&Ananas İçecek Meyve Suyu 1L,"32,00 ₺",Belirtilmemis,https://www.gurmar.com.tr/dimes-kavun-ananas-icecek-meyve-suyu-1l
Dimes Karpuz Çilek İçeceği Meyve Suyu 1L,"32,00 ₺",Belirtilmemis,https://www.gurmar.com.tr/dimes-karpuz-cilek-icece%C4%9Fi-meyve-suyu-1l
"Didi Bergamot Aromalı İçecek 1,5 Lt","25,00 ₺",8690105003734,https://www.gurmar.com.tr/didi-bergamot-aromal%C4%B1-icecek-1-5-lt
"Didi Limon Aromalı İçecek 1,5 Lt","25,00 ₺",8690105003758,https://www.gurmar.com.tr/didi-limon-aromal%C4%B1-icecek-1-5-lt
Didi Bergamot Aromalı Soğuk Çay 2.5 Lt (Pet ),"35,00 ₺",8691020683186,https://www.gurmar.com.tr/didi-bergamot-aromal%C4%B1-so%C4%9Fuk-cay-2-5-lt-pet-
Doğadan Geleneksel Karadeniz Bardak Poşet Çay 25' Li,"40,90 ₺",8699432200861,https://www.gurmar.com.tr/do%C4%9Fadan-geleneksel-karadeniz-bardak-po%C5%9Fet-cay-25-li
Doğadan Geleneksel Karadeniz Demlik Poşet Çay 48'li,"57,90 ₺",8699432200908,https://www.gurmar.com.tr/do%C4%9Fadan-geleneksel-karadeniz-demlik-po%C5%9Fet-cay-48li
Doğadan Geleneksel Karadeniz Demlik Poşet Çay 100'lü,"115,50 ₺",8699432200922,https://www.gurmar.com.tr/do%C4%9Fadan-geleneksel-karadeniz-demlik-po%C5%9Fet-cay-100lu
Doğadan Füçlü Hisset Çayı Kara Mürverli,"49,90 ₺",Belirtilmemis,https://www.gurmar.com.tr/do%C4%9Fadan-fuclu-hisset-cay%C4%B1-kara-murverli
Doğadan Form Kiraz Saplı Bitki Çayı 20'li,"35,92 ₺",8699432202827,https://www.gurmar.com.tr/do%C4%9Fadan-form-kiraz-sapl%C4%B1-bitki-cay%C4%B1-20li
Doğadan Geleneksel Karadeniz Bardak Poşet Çay 100'lü,"129,50 ₺",8699432200885,https://www.gurmar.com.tr/do%C4%9Fadan-geleneksel-karadeniz-bardak-po%C5%9Fet-cay-100lu
Deep Enerji İçeceği 500 Ml,"18,95 ₺",8690723832402,https://www.gurmar.com.tr/deep-enerji-icece%C4%9Fi-500-ml
Doğadan Form Kayısılı Bitki Çayı 20'li,"35,92 ₺",8699580003352,https://www.gurmar.com.tr/do%C4%9Fadan-form-kay%C4%B1s%C4%B1l%C4%B1-bitki-cay%C4%B1-20li
Doğadan Emziren Annelere Özel Bitki Çayı 18'li,"49,90 ₺",8699432214899,https://www.gurmar.com.tr/do%C4%9Fadan-emziren-annelere-ozel-bitki-cay%C4%B1-18li
Doğadan Form Çayı 20'li,"35,92 ₺",8699580000429,https://www.gurmar.com.tr/do%C4%9Fadan-form-cay%C4%B1-20li
Doğadan Büyülü Bohça Sakura Çayı 10'lu,"59,90 ₺",8699432214066,https://www.gurmar.com.tr/do%C4%9Fadan-buyulu-bohca-sakura-cay%C4%B1-10lu
