name,price,gtin,url
Pınar Aç Bitir Büyük Dilim Hindi Salam 60 Gr,"17,25 ₺",8690527011294,https://www.gurmar.com.tr/p%C4%B1nar-ac-bitir-buyuk-dilim-hindi-salam-60-gr
Pınar Aç Bitir Hindi Füme 60 Gr,"19,90 ₺",8690527200278,https://www.gurmar.com.tr/p%C4%B1nar-ac-bitir-hindi-fume-60-gr
Pınar Şölen Macar Salam Kg,"525,00 ₺",2705526000005,https://www.gurmar.com.tr/p%C4%B1nar-%C5%9Folen-macar-salam-kg
Namet Sofram Kangal Sucuk 220 Gr,"59,90 ₺",8697471720586,https://www.gurmar.com.tr/namet-sofram-kangal-sucuk-220-gr
Pınar Şölen Fıstıklı Salam Kg,"525,00 ₺",2710265000001,https://www.gurmar.com.tr/p%C4%B1nar-%C5%9Folen-f%C4%B1st%C4%B1kl%C4%B1-salam-kg
Pınar Kavurma Kg,"1.099,90 ₺",2704681000004,https://www.gurmar.com.tr/p%C4%B1nar-kavurma-kg
Tiresüt Şiş Köfte 250 Gr,"159,90 ₺",8699197160288,https://www.gurmar.com.tr/tiresut-%C5%9Fi%C5%9F-kofte-250-gr
Pınar Kokteyl Sosis 215 Gr,"119,90 ₺",8690527030028,https://www.gurmar.com.tr/p%C4%B1nar-kokteyl-sosis-215-gr
Pınar Mangal Keyfi Sucuk 300 Gr,"89,95 ₺",8690527021088,https://www.gurmar.com.tr/p%C4%B1nar-mangal-keyfi-sucuk-300-gr
Pınar Klasik Kangal Sucuk 225 Gr,"145,00 ₺",8690527021330,https://www.gurmar.com.tr/p%C4%B1nar-klasik-kangal-sucuk-225-gr
Pınar Şölen Dana Sucuk 180 Gr,"69,90 ₺",8690527021866,https://www.gurmar.com.tr/p%C4%B1nar-%C5%9Folen-dana-sucuk-180-gr
Pınar İllaki Misket Köfte 390 Gr,"181,95 ₺",8690527103340,https://www.gurmar.com.tr/p%C4%B1nar-illaki-misket-kofte-390-gr
Pınar İllaki Kasap Sucuk 300 Gr,"149,95 ₺",8690527021965,https://www.gurmar.com.tr/p%C4%B1nar-illaki-kasap-sucuk-300-gr
